caller_file,caller,callee_file,callee,count,cross_file
token.c,translate,editprop.c,dtoa_eng,5,1
token.c,translate3,editprop.c,dbg,5,1
verilog_netlist.c,verilog_block_netlist,token.c,get_cell,5,1
vhdl_netlist.c,vhdl_block_netlist,editprop.c,strboolcmp,5,1
vhdl_netlist.c,vhdl_block_netlist,netlist.c,skip_instance,5,1
xinit.c,windowid,editprop.c,dbg,5,1
xinit.c,compare_schematics,editprop.c,my_strncpy,5,1
xinit.c,switch_tab,editprop.c,dbg,5,1
xinit.c,create_new_window,editprop.c,dbg,5,1
xinit.c,create_new_window,editprop.c,my_snprintf,5,1
xinit.c,create_new_tab,editprop.c,dbg,5,1
xinit.c,destroy_window,editprop.c,dbg,5,1
xinit.c,destroy_tab,editprop.c,dbg,5,1
xinit.c,destroy_tab,scheduler.c,tcleval,5,1
xinit.c,destroy_all_windows,editprop.c,dbg,5,1
xinit.c,destroy_all_windows,scheduler.c,tclvareval,5,1
xinit.c,Tcl_AppInit,scheduler.c,tclgetdoublevar,5,1
actions.c,add_ext,editprop.c,dbg,4,1
actions.c,add_ext,editprop.c,my_strncpy,4,1
actions.c,new_xschem_process,editprop.c,my_snprintf,4,1
actions.c,saveas,editprop.c,my_strncpy,4,1
actions.c,set_text_flags,editprop.c,strboolcmp,4,1
actions.c,connect_by_kissing,spice_netlist.c,str_hash_lookup,4,1
actions.c,attach_labels_to_inst,editprop.c,dbg,4,1
actions.c,place_net_label,scheduler.c,tcleval,4,1
actions.c,place_net_label,actions.c,place_symbol,4,0
actions.c,place_symbol,select.c,bbox,4,1
actions.c,launcher,editprop.c,my_strdup2,4,1
actions.c,launcher,token.c,get_tok_value,4,1
actions.c,launcher,editprop.c,dbg,4,1
actions.c,get_sch_from_sym,editprop.c,my_strdup2,4,1
actions.c,change_sch_path,editprop.c,my_free,4,1
actions.c,descend_schematic,editprop.c,my_strdup,4,1
actions.c,go_back,editprop.c,my_free,4,1
actions.c,clear_schematic,editprop.c,my_snprintf,4,1
actions.c,zoom_full,editprop.c,dbg,4,1
actions.c,save_restore_zoom,editprop.c,dbg,4,1
actions.c,zoom_rectangle,select.c,bbox,4,1
actions.c,draw_stuff,draw.c,drawtemprect,4,1
actions.c,restore_selection,select.c,bbox,4,1
actions.c,place_text,scheduler.c,tclsetvar,4,1
actions.c,fix_restore_rect,draw.c,MyXCopyAreaDouble,4,1
callback.c,waves_selected,scheduler.c,tclvareval,4,1
callback.c,start_wire,scheduler.c,tclgetboolvar,4,1
callback.c,waves_callback,editprop.c,dbg,4,1
callback.c,waves_callback,editprop.c,my_itoa,4,1
callback.c,waves_callback,editprop.c,atof_spice,4,1
callback.c,waves_callback,scheduler.c,tclresult,4,1
callback.c,erase_crosshair,draw.c,MyXCopyArea,4,1
callback.c,snapped_wire,actions.c,new_wire,4,1
callback.c,handle_mouse_wheel,callback.c,waves_selected,4,0
callback.c,handle_mouse_wheel,callback.c,waves_callback,4,0
callback.c,handle_mouse_wheel,draw.c,draw,4,1
callback.c,handle_mouse_wheel,callback.c,redraw_w_a_l_r_p_z_rubbers,4,0
callback.c,end_shape_point_edit,move.c,move_objects,4,1
callback.c,end_shape_point_edit,scheduler.c,tcleval,4,1
callback.c,handle_enter_notify,editprop.c,dbg,4,1
callback.c,handle_key_press,xinit.c,change_linewidth,4,1
callback.c,handle_key_press,actions.c,new_wire,4,1
callback.c,handle_key_press,actions.c,new_line,4,1
callback.c,handle_key_press,actions.c,place_net_label,4,1
callback.c,handle_button_press,select.c,select_object,4,1
callback.c,handle_window_switching,xinit.c,new_schematic,4,1
check.c,break_wires_at_pins,check.c,touches_inst_pin,4,0
clip.c,clip,clip.c,outcode,4,0
clip.c,lineclip,clip.c,outcode,4,0
draw.c,print_image,editprop.c,my_strncpy,4,1
draw.c,draw_symbol,draw.c,drawrect,4,0
draw.c,draw_symbol,editprop.c,dbg,4,1
draw.c,graph_fullyzoom,token.c,subst_token,4,1
draw.c,draw_graph_grid,select.c,bbox,4,1
draw.c,draw_graph_grid,draw.c,axis_within_range,4,0
draw.c,draw_graph_grid,draw.c,axis_end,4,0
draw.c,draw_graph_grid,draw.c,draw_string,4,0
draw.c,draw_graph_grid,editprop.c,dtoa_eng,4,1
draw.c,draw_graph_variables,select.c,bbox,4,1
draw.c,draw_graph_variables,editprop.c,str_replace,4,1
draw.c,draw_graph_variables,draw.c,draw_string,4,0
draw.c,draw_graph_variables,token.c,find_nth,4,1
draw.c,draw_graph_variables,editprop.c,dbg,4,1
draw.c,draw_graph_variables,editprop.c,my_strdup2,4,1
draw.c,show_node_measures,editprop.c,my_strdup2,4,1
draw.c,show_node_measures,select.c,bbox,4,1
draw.c,draw_graph,editprop.c,mylog10,4,1
draw.c,get_surface_from_file,editprop.c,my_free,4,1
draw.c,get_surface_from_b64data,editprop.c,my_free,4,1
draw.c,draw_image,token.c,get_tok_value,4,1
draw.c,draw,editprop.c,dbg,4,1
editprop.c,edit_rect_property,token.c,get_tok_value,4,1
editprop.c,edit_rect_property,select.c,bbox,4,1
editprop.c,edit_line_property,select.c,bbox,4,1
editprop.c,edit_wire_property,select.c,bbox,4,1
editprop.c,edit_arc_property,select.c,bbox,4,1
editprop.c,edit_polygon_property,select.c,bbox,4,1
editprop.c,edit_text_property,editprop.c,my_strdup,4,0
editprop.c,edit_text_property,editprop.c,my_free,4,0
editprop.c,update_symbol,scheduler.c,tclgetvar,4,1
editprop.c,update_symbol,scheduler.c,tclgetboolvar,4,1
editprop.c,update_symbol,editprop.c,my_strdup2,4,0
editprop.c,edit_symbol_property,scheduler.c,tclsetvar,4,1
editprop.c,edit_symbol_property,scheduler.c,tcleval,4,1
editprop.c,change_elem_order,editprop.c,dbg,4,0
editprop.c,edit_property,editprop.c,dbg,4,0
hilight.c,create_plot_cmd,scheduler.c,tclresult,4,1
hilight.c,hilight_net_pin_mismatches,editprop.c,my_strdup,4,1
hilight.c,hilight_net_pin_mismatches,editprop.c,my_free,4,1
hilight.c,hilight_child_pins,hilight.c,bus_hilight_hash_lookup,4,0
hilight.c,drill_hilight,editprop.c,my_strdup2,4,1
hilight.c,free_simdata,editprop.c,my_free,4,1
hilight.c,propagate_logic,hilight.c,hilight_hash_lookup,4,0
hilight.c,logic_set,hilight.c,bus_hilight_hash_lookup,4,0
hilight.c,hilight_net,hilight.c,incr_hilight_color,4,0
hilight.c,select_hilight_net,select.c,set_first_sel,4,1
move.c,check_collapsing_objects,editprop.c,my_free,4,1
move.c,draw_selection,editprop.c,dbg,4,1
move.c,place_moved_wire,store.c,storeobject,4,1
netlist.c,check_lib,scheduler.c,tclresult,4,1
netlist.c,check_lib,editprop.c,my_snprintf,4,1
netlist.c,netlist_options,editprop.c,strboolcmp,4,1
netlist.c,name_generics,editprop.c,my_strdup,4,1
netlist.c,wirecheck,clip.c,touch,4,1
netlist.c,name_nodes_of_pins_labels_and_propagate,editprop.c,dbg,4,1
netlist.c,auto_set_wire_bus,editprop.c,dbg,4,1
netlist.c,auto_set_wire_bus,draw.c,drawline,4,1
netlist.c,sym_vs_sch_pins,actions.c,get_sym_name,4,1
node_hash.c,node_hash_lookup,editprop.c,dbg,4,1
node_hash.c,traverse_node_hash,scheduler.c,tclgetboolvar,4,1
paste.c,merge_box,token.c,get_tok_value,4,1
paste.c,merge_inst,editprop.c,my_strdup,4,1
psprint.c,ps_embedded_graph,editprop.c,dbg,4,1
psprint.c,create_ps,scheduler.c,tcleval,4,1
psprint.c,create_ps,actions.c,my_round,4,1
psprint.c,ps_draw,editprop.c,my_strncpy,4,1
save.c,read_dataset,save.c,extra_rawfile,4,0
save.c,read_dataset,editprop.c,my_free,4,1
save.c,raw_add_vector,editprop.c,my_realloc,4,1
save.c,raw_read,scheduler.c,tclvareval,4,1
save.c,extra_rawfile,save.c,free_rawfile,4,0
save.c,load_inst,editprop.c,my_strdup2,4,1
save.c,load_box,token.c,get_tok_value,4,1
save.c,read_xschem_file,token.c,subst_token,4,1
save.c,read_xschem_file,save.c,read_line,4,0
save.c,save_schematic,actions.c,set_modify,4,1
save.c,save_schematic,scheduler.c,tclvareval,4,1
save.c,load_schematic,editprop.c,my_strdup2,4,1
save.c,get_sym_type,editprop.c,my_strdup2,4,1
save.c,get_sym_type,token.c,get_tok_value,4,1
save.c,align_sch_pins_with_sym,editprop.c,dbg,4,1
save.c,calc_symbol_bbox,save.c,updatebbox,4,0
save.c,load_sym_def,editprop.c,my_strncpy,4,1
save.c,load_sym_def,actions.c,abs_sym_path,4,1
save.c,make_schematic_symbol_from_sel,scheduler.c,tcleval,4,1
scheduler.c,xschem,draw.c,drawline,4,1
scheduler.c,xschem,save.c,update_op,4,1
scheduler.c,xschem,draw.c,setup_graph_data,4,1
scheduler.c,xschem,scheduler.c,tclsetdoublevar,4,0
scheduler.c,xschem,actions.c,remove_symbols,4,1
scheduler.c,xschem,paste.c,merge_file,4,1
scheduler.c,xschem,psprint.c,ps_draw,4,1
select.c,select_dangling_nets,netlist.c,get_inst_pin_coord,4,1
select.c,bbox,scheduler.c,tcleval,4,1
select.c,select_wire,draw.c,drawtempline,4,1
select.c,select_element,scheduler.c,statusmsg,4,1
select.c,select_line,draw.c,drawtempline,4,1
select.c,select_attached_nets,select.c,select_wire,4,0
select.c,select_inside,select.c,select_wire,4,0
select.c,select_inside,select.c,select_line,4,0
spectre_netlist.c,global_spectre_netlist,netlist.c,skip_instance,4,1
spectre_netlist.c,global_spectre_netlist,token.c,print_spectre_element,4,1
spectre_netlist.c,global_spectre_netlist,editprop.c,my_strncpy,4,1
spectre_netlist.c,global_spectre_netlist,editprop.c,strboolcmp,4,1
spectre_netlist.c,spectre_block_netlist,token.c,get_cell,4,1
spectre_netlist.c,spectre_block_netlist,editprop.c,my_free,4,1
spice_netlist.c,hier_psprint,psprint.c,ps_draw,4,1
spice_netlist.c,global_spice_netlist,netlist.c,skip_instance,4,1
spice_netlist.c,global_spice_netlist,token.c,print_spice_element,4,1
spice_netlist.c,global_spice_netlist,editprop.c,my_strncpy,4,1
spice_netlist.c,global_spice_netlist,editprop.c,strboolcmp,4,1
spice_netlist.c,spice_block_netlist,token.c,get_cell,4,1
spice_netlist.c,spice_block_netlist,editprop.c,my_free,4,1
svgdraw.c,svg_embedded_image,editprop.c,my_free,4,1
svgdraw.c,svg_draw,editprop.c,my_strncpy,4,1
tedax_netlist.c,global_tedax_netlist,scheduler.c,tclgetboolvar,4,1
tedax_netlist.c,global_tedax_netlist,token.c,get_cell,4,1
tedax_netlist.c,global_tedax_netlist,editprop.c,dbg,4,1
tedax_netlist.c,global_tedax_netlist,editprop.c,my_strncpy,4,1
token.c,get_generator_command,editprop.c,dbg,4,1
token.c,match_symbol,editprop.c,dbg,4,1
token.c,get_tok_value,editprop.c,my_realloc,4,1
token.c,hash_names,editprop.c,dbg,4,1
token.c,new_prop_string,editprop.c,dbg,4,1
token.c,new_prop_string,editprop.c,my_strdup,4,1
token.c,print_vhdl_primitive,editprop.c,my_strdup2,4,1
token.c,print_verilog_param,token.c,get_tok_value,4,0
token.c,has_included_subcircuit,editprop.c,my_mstrcat,4,1
token.c,print_spice_element,editprop.c,strboolcmp,4,1
token.c,print_spice_element,token.c,translate3,4,0
token.c,print_spectre_element,editprop.c,strboolcmp,4,1
token.c,print_tedax_element,actions.c,get_sym_name,4,1
token.c,print_tedax_element,editprop.c,my_strdup2,4,1
token.c,print_verilog_primitive,editprop.c,my_strdup2,4,1
token.c,print_verilog_element,editprop.c,dbg,4,1
token.c,net_name,token.c,get_tok_value,4,0
token.c,get_pin_attr,netlist.c,prepare_netlist_structs,4,1
token.c,translate,token.c,net_name,4,0
token.c,translate,editprop.c,my_strcasecmp,4,1
token.c,translate,token.c,translate3,4,0
token.c,translate2,editprop.c,my_strdup2,4,1
token.c,translate3,editprop.c,my_free,4,1
token.c,translate3,editprop.c,my_strcat,4,1
verilog_netlist.c,global_verilog_netlist,token.c,get_cell,4,1
verilog_netlist.c,global_verilog_netlist,editprop.c,my_strncpy,4,1
verilog_netlist.c,global_verilog_netlist,editprop.c,strboolcmp,4,1
verilog_netlist.c,verilog_block_netlist,editprop.c,strboolcmp,4,1
vhdl_netlist.c,global_vhdl_netlist,spice_netlist.c,str_hash_lookup,4,1
vhdl_netlist.c,global_vhdl_netlist,editprop.c,my_strncpy,4,1
vhdl_netlist.c,vhdl_block_netlist,token.c,sanitize,4,1
xinit.c,compare_schematics,editprop.c,dbg,4,1
xinit.c,toggle_fullscreen,xinit.c,window_state,4,0
xinit.c,swap_windows,editprop.c,dbg,4,1
xinit.c,swap_windows,editprop.c,my_snprintf,4,1
xinit.c,check_loaded,editprop.c,dbg,4,1
xinit.c,switch_window,scheduler.c,tclvareval,4,1
xinit.c,switch_tab,scheduler.c,tclvareval,4,1
xinit.c,destroy_window,scheduler.c,tclvareval,4,1
xinit.c,Tcl_AppInit,actions.c,change_to_unix_fn,4,1
xinit.c,Tcl_AppInit,scheduler.c,tclsetintvar,4,1
xinit.c,Tcl_AppInit,actions.c,abs_sym_path,4,1
actions.c,hash_file,editprop.c,my_free,3,1
actions.c,ask_new_file,scheduler.c,tclgetboolvar,3,1
actions.c,ask_new_file,scheduler.c,tclvareval,3,1
actions.c,connect_by_kissing,editprop.c,dbg,3,1
actions.c,attach_labels_to_inst,editprop.c,my_strcat,3,1
actions.c,attach_labels_to_inst,scheduler.c,tclgetvar,3,1
actions.c,attach_labels_to_inst,select.c,bbox,3,1
actions.c,attach_labels_to_inst,scheduler.c,tclgetboolvar,3,1
actions.c,attach_labels_to_inst,actions.c,place_symbol,3,0
actions.c,place_symbol,editprop.c,my_snprintf,3,1
actions.c,symbol_in_new_window,editprop.c,my_strncpy,3,1
actions.c,get_sym_name,editprop.c,my_strdup2,3,1
actions.c,get_sym_name,token.c,tcl_hook2,3,1
actions.c,copy_symbol,editprop.c,my_malloc,3,1
actions.c,get_additional_symbols,spice_netlist.c,int_hash_lookup,3,1
actions.c,get_additional_symbols,token.c,translate3,3,1
actions.c,get_additional_symbols,token.c,get_cell,3,1
actions.c,get_sch_from_sym,actions.c,add_ext,3,0
actions.c,change_sch_path,editprop.c,my_strdup2,3,1
actions.c,change_sch_path,editprop.c,my_strcat,3,1
actions.c,zoom_rectangle,draw.c,drawtemprect,3,1
actions.c,draw_stuff,store.c,storeobject,3,1
actions.c,new_arc,draw.c,drawtempline,3,1
actions.c,new_arc,actions.c,restore_selection,3,0
actions.c,select_rect,draw.c,drawtemprect,3,1
callback.c,abort_operation,select.c,delete,3,1
callback.c,abort_operation,actions.c,set_modify,3,1
callback.c,waves_callback,draw.c,setup_graph_data,3,1
callback.c,waves_callback,draw.c,draw_graph,3,1
callback.c,waves_callback,editprop.c,my_free,3,1
callback.c,draw_crosshair,editprop.c,dbg,3,1
callback.c,context_menu_action,scheduler.c,tcleval,3,1
callback.c,handle_motion_notify,callback.c,draw_crosshair,3,0
callback.c,handle_motion_notify,callback.c,draw_snap_cursor,3,0
callback.c,handle_key_press,hilight.c,hilight_net,3,1
callback.c,handle_key_press,hilight.c,redraw_hilights,3,1
callback.c,handle_key_press,select.c,select_attached_nets,3,1
callback.c,handle_key_press,select.c,unselect_all,3,1
callback.c,handle_key_press,save.c,push_undo,3,1
callback.c,handle_key_press,editprop.c,edit_property,3,1
callback.c,handle_key_press,actions.c,abs_sym_path,3,1
callback.c,handle_key_press,actions.c,saveas,3,1
callback.c,handle_key_press,callback.c,draw_snap_cursor,3,0
callback.c,handle_button_press,scheduler.c,tclgetboolvar,3,1
callback.c,handle_button_release,move.c,move_objects,3,1
callback.c,callback,scheduler.c,tclvareval,3,1
check.c,update_conn_cues,netlist.c,skip_wire,3,1
check.c,update_conn_cues,draw.c,filledarc,3,1
check.c,trim_wires,netlist.c,hash_wire,3,1
check.c,break_wires_at_point,editprop.c,dbg,3,1
check.c,break_wires_at_pins,save.c,push_undo,3,1
check.c,break_wires_at_pins,editprop.c,my_strdup,3,1
clip.c,dist_from_rect,editprop.c,dbg,3,1
clip.c,dist,editprop.c,dbg,3,1
draw.c,print_image,scheduler.c,tclvareval,3,1
draw.c,print_image,scheduler.c,tcleval,3,1
draw.c,grabscreen,editprop.c,my_free,3,1
draw.c,draw_string,editprop.c,dbg,3,1
draw.c,draw_symbol,draw.c,drawline,3,0
draw.c,draw_symbol,editprop.c,my_free,3,1
draw.c,draw_temp_symbol,draw.c,drawtemprect,3,0
draw.c,draw_temp_symbol,editprop.c,my_free,3,1
draw.c,drawgrid,scheduler.c,tclgetboolvar,3,1
draw.c,drawline,clip.c,clip,3,1
draw.c,drawtempline,clip.c,clip,3,1
draw.c,drawarc,draw.c,arc_bbox,3,0
draw.c,sch_waves_loaded,editprop.c,dbg,3,1
draw.c,graph_fullxzoom,save.c,extra_rawfile,3,1
draw.c,graph_fullyzoom,save.c,extra_rawfile,3,1
draw.c,graph_fullyzoom,scheduler.c,tclresult,3,1
draw.c,draw_graph_bus_points,editprop.c,mylog10,3,1
draw.c,show_node_measures,draw.c,draw_string,3,0
draw.c,edit_wave_attributes,token.c,get_tok_value,3,1
draw.c,edit_wave_attributes,editprop.c,my_strtok_r,3,1
draw.c,edit_wave_attributes,editprop.c,my_snprintf,3,1
draw.c,edit_wave_attributes,scheduler.c,tclvareval,3,1
draw.c,edit_wave_attributes,editprop.c,my_free,3,1
draw.c,find_closest_wave,save.c,extra_rawfile,3,1
draw.c,find_closest_wave,scheduler.c,tclresult,3,1
draw.c,draw_graph,editprop.c,my_strtok_r,3,1
draw.c,draw_graph,save.c,extra_rawfile,3,1
draw.c,draw_graph,scheduler.c,tclresult,3,1
draw.c,draw_image,editprop.c,dbg,3,1
draw.c,draw,xinit.c,build_colors,3,1
draw.c,draw,draw.c,drawrect,3,0
draw.c,draw,draw.c,filledrect,3,0
draw.c,draw,draw.c,draw_symbol,3,0
editprop.c,my_strdup,editprop.c,dbg,3,0
editprop.c,my_strdup2,editprop.c,dbg,3,0
editprop.c,my_strcat,editprop.c,dbg,3,0
editprop.c,my_strcat2,editprop.c,dbg,3,0
editprop.c,my_strncat,editprop.c,dbg,3,0
editprop.c,edit_rect_property,scheduler.c,tcleval,3,1
editprop.c,edit_rect_property,scheduler.c,tclgetvar,3,1
editprop.c,edit_line_property,scheduler.c,tclgetvar,3,1
editprop.c,edit_wire_property,scheduler.c,tclgetvar,3,1
editprop.c,edit_arc_property,scheduler.c,tclgetvar,3,1
editprop.c,edit_arc_property,token.c,get_tok_value,3,1
editprop.c,edit_polygon_property,scheduler.c,tclgetvar,3,1
editprop.c,edit_polygon_property,editprop.c,strboolcmp,3,0
editprop.c,edit_text_property,editprop.c,dbg,3,0
editprop.c,edit_text_property,scheduler.c,tcleval,3,1
editprop.c,drc_check,scheduler.c,tcleval,3,1
editprop.c,drc_check,editprop.c,my_free,3,0
editprop.c,update_symbol,token.c,get_tok_value,3,1
editprop.c,update_symbol,token.c,hash_names,3,1
editprop.c,edit_symbol_property,editprop.c,my_strdup,3,0
editprop.c,edit_property,scheduler.c,tcleval,3,1
findnet.c,find_closest_arc,editprop.c,dbg,3,1
font.c,compile_font,select.c,unselect_all,3,1
font.c,compile_font,editprop.c,dbg,3,1
hilight.c,hilight_hash_free_entry,editprop.c,my_free,3,1
hilight.c,hilight_hash_lookup,editprop.c,my_malloc,3,1
hilight.c,hilight_hash_lookup,editprop.c,my_free,3,1
hilight.c,bus_hilight_hash_lookup,editprop.c,dbg,3,1
hilight.c,hilight_graph_node,editprop.c,my_strdup2,3,1
hilight.c,set_rawfile_for_bespice,scheduler.c,tclvareval,3,1
hilight.c,create_plot_cmd,editprop.c,my_strdup,3,1
hilight.c,create_plot_cmd,scheduler.c,tclvareval,3,1
hilight.c,hilight_net_pin_mismatches,editprop.c,dbg,3,1
hilight.c,hilight_parent_pins,hilight.c,bus_hilight_hash_lookup,3,0
hilight.c,drill_hilight,token.c,find_nth,3,1
hilight.c,drill_hilight,editprop.c,my_free,3,1
hilight.c,propagate_hilights,hilight.c,inst_hilight_hash_lookup,3,0
hilight.c,eval_logic_expr,editprop.c,dbg,3,1
hilight.c,create_simdata,token.c,get_tok_value,3,1
hilight.c,propagate_logic,scheduler.c,tclvareval,3,1
hilight.c,select_hilight_net,hilight.c,bus_hilight_hash_lookup,3,0
hilight.c,resolved_net,editprop.c,my_free,3,1
hilight.c,draw_hilight_net,draw.c,drawline,3,1
hilight.c,print_hilight_net,editprop.c,my_free,3,1
in_memory_undo.c,mem_push_undo,editprop.c,my_malloc,3,1
in_memory_undo.c,mem_pop_undo,editprop.c,my_malloc,3,1
move.c,copy_objects,select.c,set_first_sel,3,1
move.c,copy_objects,store.c,storeobject,3,1
move.c,copy_objects,editprop.c,my_free,3,1
move.c,copy_objects,scheduler.c,tclgetboolvar,3,1
move.c,move_objects,scheduler.c,tclgetboolvar,3,1
move.c,move_objects,editprop.c,dbg,3,1
netlist.c,check_lib,editprop.c,dbg,3,1
netlist.c,print_wires,editprop.c,dbg,3,1
netlist.c,record_global_node,editprop.c,my_free,3,1
netlist.c,name_generics,token.c,get_tok_value,3,1
netlist.c,instcheck,editprop.c,my_free,3,1
netlist.c,instcheck,editprop.c,dbg,3,1
netlist.c,instcheck,token.c,get_tok_value,3,1
netlist.c,warning_overlapped_symbols,editprop.c,dbg,3,1
node_hash.c,bus_node_hash_lookup,editprop.c,dbg,3,1
options.c,check_opt,editprop.c,my_strdup,3,1
paste.c,merge_arc,token.c,get_tok_value,3,1
paste.c,merge_polygon,save.c,read_line,3,1
paste.c,merge_polygon,editprop.c,my_calloc,3,1
paste.c,merge_polygon,editprop.c,my_free,3,1
paste.c,merge_polygon,token.c,get_tok_value,3,1
paste.c,merge_file,editprop.c,dbg,3,1
paste.c,merge_file,save.c,read_line,3,1
psprint.c,ps_embedded_graph,scheduler.c,tclsetboolvar,3,1
psprint.c,ps_draw_string,editprop.c,my_free,3,1
psprint.c,ps_draw_symbol,psprint.c,ps_filledrect,3,0
psprint.c,create_ps,actions.c,zoom_full,3,1
psprint.c,create_ps,psprint.c,ps_drawarc,3,0
save.c,read_dataset,editprop.c,my_realloc,3,1
save.c,raw_read_from_attr,editprop.c,dbg,3,1
save.c,new_rawfile,editprop.c,my_strdup2,3,1
save.c,extra_rawfile,scheduler.c,tcleval,3,1
save.c,extra_rawfile,editprop.c,my_free,3,1
save.c,table_read,editprop.c,my_calloc,3,1
save.c,table_read,editprop.c,my_realloc,3,1
